restaurant_name,name,description,address,url,img_1,img_2,img_3,img_4,img_5,種類_中,種類_日,種類_法,種類_泰,種類_美,種類_西,種類_韓,類型_咖啡,類型_地方,類型_小吃,類型_居酒,類型_火鍋,類型_甜點,類型_聚餐,類型_茶館,類型_酒吧,類型_餐酒,氛圍_安靜,氛圍_家庭,氛圍_時尚,氛圍_浪漫,氛圍_熱鬧,氛圍_約會,氛圍_聚餐,氛圍_舒適
沐,mu-1204166,餐廳空間簡潔雅致，切合主廚反璞歸真的料理方式，直接透過鍋煎或火烤，呈現食材的最佳狀態。菜單定期更新，在十道菜的套餐之中，包含大量在地的漢方藥材與香料，再融入臺菜、客家、原住民料理元素，令菜色帶有獨特風味。須提前訂位，同時在四種肉品中選定主菜，建議品嘗肉香味美的無骨牛小排。,"新興區復橫一路128號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/mu-1204166,ce065acd544c47e4a17dbe79bf48a276.jpeg,f7ac690b9d6d49d79413a3556962390d.jpeg,cd97dad6658a4d29a5c057a8688ea445.jpeg,86ca1a947a2c4e68a888b3a65507d2f0.jpeg,863bfe19756542bc9228f3a0a4f95a50.jpeg,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
滬舍餘味 (南屯),shanghai-food,老闆來自上海，因為思鄉心切，經過三年的努力，終於研發出記憶中最地道口味的生煎包。此外，小店還提供小籠包、蒸餃和燒賣等上海點心。生煎包有鮮肉和翡翠兩種口味，前者選用肥瘦比例適中的豬絞肉，湯汁豐富；後者的餡料則以青江菜、豆乾和香菇為主，口感脆嫩，味道清新。,"南屯區公益路二段537號, Taichung, 408, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/shanghai-food,c9d829b9a3d4479a875e1ffcb30ade44.jpeg,eb137c096f224d7d98f5264a26712fbc.jpeg,d04f5358754548c1b2adf84eb9797774.jpeg,1d699450e376465580f18152583d314f.jpeg,4043f631d5c949eca1cbe1176cc94b40.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
天廚,tain-chu,創立於1971年，由一對老夫妻經營。餐室採用核桃木色桌椅，陳列著多款中式茶皿收藏，環境古色古香。菜單涵蓋川菜、臺式家常菜、老闆娘的自創菜。也值得留意店家手寫的每日菜單，以及適合分享的功夫菜，但須提前預約。不妨點選老普洱茶佐餐，愛茶的老闆會熱情地分享茗茶知識。座席不多，建議訂位。,"新興區中東街174號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/tain-chu,a9af7134c55b449995072682d04b139b.jpeg,97e89fbaf9ca491193c612961ffa7a9a.jpeg,1d7f48357ee044aaa6c5d64a9752fa9c.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
阿明豬心冬粉 (保安路),a-ming-zhu-xing-baoan-road,小店裝潢樸實，開業近七十個年頭，專注豬內臟料理，豬心湯是其招牌菜。看似簡單常見的食材，經巧手處理和烹調後成為細緻滋味。時至今日，店主依然採用鋁杯隔水加熱豬內臟，以保持其脆嫩口感。同時供應以中藥材燉煮的排骨和鴨腳翅，也是滋味豐富。經常未到營業時間已有排隊人潮，要有久候的預備。,"中西區保安路72號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/a-ming-zhu-xing-baoan-road,052d971aa204469292fbe004b38ab12f.jpeg,b10932234f414bb99b13340ae92c8ecf.jpeg,55d8f399c0724330bf1b759e185d471b.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
俺達的肉屋,oretachi-no-nikuya-1195583,於2021年遷至十五步外之新址，採用簡約的木質裝潢，而且總能看見主廚或團隊與顧客交談，營造出輕鬆的用餐氛圍，適合知己聚會。主廚對牛肉充滿熱情，對牛隻結構、肉品切割，甚至內臟處理都經驗豐富。每月嚴選不同地區的日本和牛，讓客人品嚐到各種特殊部位。建議把喜愛的口感和部位告知店家，請對方搭配或推薦。,"西區公益路194之1號, Taichung, 403, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/oretachi-no-nikuya-1195583,4cac3210f9964c40a83fce035d381ff4.jpeg,c64655625aee493da306ff5af8e7d8d8.jpeg,3e3f59b964884b2591e448b32000a2a0.jpeg,a99559e023de4a20afb99f75cc30ed3d.jpeg,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
吉兆割烹壽司,kitcho,其名取自一日本燒酒名稱，由兩位臺灣主廚共同執掌板前。他們希望能讓臺灣人吃到媲美日本名店的上乘壽司，故裝潢亦秉承日本壽司店的簡樸，氣氛更為輕鬆。食物以生食及手握壽司為主，也會按客人需求提供熟食，只需於訂位時說明。由於兼營日本清酒代理，餐廳會按時令提供不同的清酒佐餐，亦會邀請日本廚師當客座主廚。,"大安區忠孝東路四段181巷48號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/kitcho,5308351622f94d6a8f2eb7efff108b9b.jpeg,f92cfeaf23b844b7abd0e80920151343.jpeg,db512809f120405e89bf552212d306f8.jpeg,3423391fbc4341cd9699d250682a13f9.jpeg,79c14aba6ac1423da655ce1c02e46674.jpeg,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Forchetta,forchetta,曾於臺北經營十多年，其後遷到臺中，但仍然保留過往的風格。主廚醉心花藝，餐廳採用落地玻璃，透視戶外的盆栽與大樹，一片綠蔭令人心曠神怡。同時尊重時令及在地食材，會根據當天採買到的材料，變化出多款前菜。主菜則提供六種選擇，其中，鴨心與鴨胗佐鴨間稻燉飯糅合了臺灣與西方料理特色，值得一試。,"西屯區惠中七街36號2樓, Taichung, 407, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/forchetta,3cbaebc1c7ab40c6a32d138d90fd746c.jpg,6b3e4d61f41f4ffe85c16da74138cd94.jpeg,0b7027cf0ed34ddc94522e2a70d4788c.jpeg,c682116ea5944a7e84e91c5a90200638.jpeg,ed3409c9554a46b1880ba9c3471f19b7.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
筌,uke,經驗豐富的料理長以自己的名字為餐廳命名。室內裝潢沉實精緻，板前座位以六百年樹齡的香衫所製，配以暗紅色座椅，十分舒適。魚鮮源自日本九州、東京和北海道，料理長更會依據生魚的特性和處理手法，搭配以赤醋或白醋調和的醋飯。亦可因應客人的喜好和預算，調整壽司和熱菜的比例，讓用餐體驗更完美。,"大安區安和路一段78巷37號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/uke,37ee318f67174f13af66f5b9da3a45cc.jpeg,6db1a3732f104d38b9f883d8faee5476.jpeg,b9194c027b3045f1b92b2c5ea6f9a2ac.jpeg,624a794a393541359a85cec44fb598d4.jpeg,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
麥謎食驗室,bue-mi-lab,餐廳名字取自臺語「販售麵食」的諧音。廚房團隊均具備西餐背景，期望本著實驗及研發精神，創作出新穎的麵食。菜單按季更迭，選用來自世界各地的佐料，當中包括在地人熟悉的剝皮辣椒、赤味噌，也有富東南亞特色的參巴醬、青木瓜，甚至是法式燉菜。透過這些大膽的搭配，讓每道餐點都富有層次和風味。,"中西區青年路90號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/bue-mi-lab,51eaf0567a7e466ca07f5e6e875baa08.jpg,12ff5e99d4e14ea18e909daaef3cdaef.jpeg,6c1274b1824846a585773bd28d7fda44.jpeg,b2b49ecc98574db7b0a0d03e5b23933b.jpeg,922d1c52d21547b0818574c8768e7011.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
JL STUDIO,jl-studio,新加坡主廚以其英文名字Jimmy Lim為餐廳命名，其獨到的烹飪靈感和創意，源自過往在歐陸餐廳累積的豐富經驗，還有父親經營過的美食小販攤位。品嚐菜單富原創性，結合在地食材、法式料理技巧和新加坡飲食文化，加上各種香料搭配平衡，使菜色味道精巧細緻，且極富層次。相得益彰的是服務同樣出色，令人感覺溫暖。,"南屯區益豐路四段689號2樓, Taichung, 408, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/jl-studio,f8c51ddf3aae44b084b1ed470ee19f45.jpg,fe0da7f9adbd46a395e4ce4d795038ff.jpg,561bc90d8a164474bc43e842889669d7.jpeg,c0f3d0347a0f40f787673a7718b155b3.jpeg,fdf1d086945745bdacf6f80f45ceb416.jpeg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
寓點,jyu-dim,空間潔白明亮，從整片落地窗引入陽光和綠意盆景，讓舒適自在的氣息流淌室內。餐廳由移居臺灣的港人創立，所有點心均為店家親手製作，風味經過調整，同時著力復刻其童年點心滋味。熱門選擇為四寶滑雞扎，雖然賣相樸實，但完整呈現乾魚肚、腐皮、雞肉與芋頭的層次風味。採預約制，須提前訂位。,"東區東興路91號, Tainan, 701, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/jyu-dim,3f8c53ef2dcd42a1976360d13e235779.jpeg,708c46b44406466d831ad2ca55c8e924.jpeg,87b8096233994628a47fff8660fa534f.jpeg,df97957582dc4f0fa9ee49a66cd2695a.jpg,325ab88efb4949ae9fdc411d3a7c3a76.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ephernité,ephernite,由曾居於法國的夫妻檔經營，餐廳提倡「產地直送」理念，著重採購在地食材，並與陽明山農夫合作，栽種獨家的農產品每天運抵餐廳。包含三道菜的菜單每天隨當日食材更迭，顧客抵達一刻方會從服務人員口中得知菜色。以法式料理為基調的菜餚賣相精緻，其中每天新鮮預備的蔬菜凍令人回味。另外可以預訂設九道菜的季節菜單。,"大安區安和路二段233號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ephernite,1f08740765d44291913d04efadbabf48.jpg,408b92ddd5e444618e65d55afd87adc8.jpeg,b62a80e7ae144a748fb6fb77c16a24e3.jpeg,899f6aaf8c11435e9416151bc2e327e3.jpeg,9825e4d60bd64f8aa625a7d8f9fa6538.jpeg,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
麵鋪,noodle-house,開業於2007年，歷經一次搬遷，店面雖然小巧，但簡樸整潔。以芋頭米粉聞名，湯頭經長時間燉煮，散發著來自油蔥頭和芋頭的香氣，後者軟綿可口，十分美味。充滿米香的粗米粉為此店特色，吸滿湯汁後更是滋味。由於價格實惠，不但為鄰里間的早餐熱點，也是上班族的午餐好去處，每到用餐時刻人潮總是絡繹不絕。,"信義區虎林街232巷75號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/noodle-house,1dd43a6b8b50475099f64c7777bb1908.jpeg,eca552df54b749ffa63b769fd10b2992.jpeg,da9b13265a8d425283533926f134804d.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
杭州小籠湯包 (大安),hang-zhou-xiao-long-bao-da-an,老闆黃氏兄弟與楊主廚師承上海師傅，主張販售樸實且真材實料的小籠包。招牌小籠湯包包皮僅以麵粉及水所做，不含添加物，每天現擀，並以新鮮豬後腿肉作餡，皮薄多汁而不油膩。豆沙鍋餅餅皮帶芝麻與餅皮酥香，內餡混合兩種豆沙，入口絲滑，也值得一試。餐廳採自助式服務，價格親民。,"大安區杭州南路二段17及19號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/hang-zhou-xiao-long-bao-da-an,1858848aa48e49c584fb804c4ca53c98.jpeg,1f75b752ffbd4bd4bc5754af52bbbc8e.jpeg,bf59983d89384688bc3217ad36a5b1c2.jpeg,bf809f639e684f0fb5e55971d082148f.jpeg,7012081c7f664b7786b6e5258293ab13.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
福泰飯桌第三代,fu-tai-table-third-generation,福泰餐桌創立逾八十年，第二與第三代於2015年開設此店，並進駐餐室，讓客人在明亮環境中體驗傳統飯桌仔文化。菜色按照當天採買的食材而定，可留意寫上當日鮮魚及時令菜色的小黑板。每道菜都精緻小巧，尤其推薦金黃酥脆的虱目魚柳，及肥瘦比例恰當的肉燥飯。生意熱絡，晚上到訪宜六點前抵達。,"中西區民族路二段219號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/fu-tai-table-third-generation,f1ae3eb263a1425396feb2739a9482ba.jpeg,9c99936164c84965ad3e1a6d5719c7a4.jpeg,39b9c40ffac2408a94bbf9e0d20fffbf.jpeg,5d6ba5e630b94380b206436a71ba4806.jpeg,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
鮨七海,sushi-nanami,位於巷弄之內，店前設日式小庭園，由身穿和服的服務員引領內進。日本主廚根據臺灣人的口味設計菜色，傳統創新兼而有之，套餐中多款生魚片和壽司，皆展示出精細的刀工。醋飯口味凸顯醋味與鹹味，搭配食材尤見出色。甜點提供自製的蜂蜜伴義式奶酪，也可要求不添加蜂蜜，充分品嚐鮮奶油風味。,"信義區仁愛路四段452巷6號, Taipei, 110, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sushi-nanami,f3b3355ca7ac4d56884ef8d0f2a93c45.jpeg,c384f6708549420380f30a7ef37b03b2.jpeg,cdc48cc4ccd84df9a032b3de5394c785.jpeg,95711168e92b411899180c99d0b782b0.jpeg,abe7f6762ead49eaa48e99b29b120977.jpeg,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
斑泊,ban-bo,進入餐廳，顧客會先被帶到等候區享用茶水，再前往二樓的用餐空間。這裡以褐色實木、鏽色鐵件、日式塌塌米等點綴，並大量選用臺灣設計師的家具與食器，營造出沉穩復古的風格。年輕主廚將臺灣常見的下酒菜、小吃、宴席合菜、焢窯等元素呈現於套餐之中。整頓饗宴逾三個小時，每道佳餚各有主題，值得細細品味。,"中山區樂群二路265巷38號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ban-bo,e7a317a5593b4992969076bfb5a8a846.jpeg,6815c41a93c84da59ba6fbc61fc4fa46.jpeg,a505a6ef5c2742ce971ca061ae66338b.jpeg,61a79844e1d649449656865c2410cf22.jpeg,7f18706fa5964d948c3b39cf6ce6965f.jpeg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
INITA,inita,餐廳名字由Italy、Nippon、Taiwan組成，寓意融合三地飲食文化。日籍主廚透過採用在地食材的單一套餐，呈現其對三地的理解和關切，如主菜「再看見台灣」用上玉露鴨和合鴨米等，重現紀錄片《看見台灣》的田野景色。義大利麵為現場桿製，滋味甚佳。主廚與顧客的互動富有趣味和劇場感，猶如喜劇廚藝秀。訂位資訊不定期公佈，須提前安排。,"松山區八德路三段12巷52弄1號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/inita,0e648b77f5e6472881c87a3f0c78f718.jpeg,3629b5a0a03843f6a4a9a10ed530bd61.jpeg,fada976221de4c128ab2181ed464b997.jpeg,7dd4a5da504a4728a73f1a03c87ffb6f.jpeg,5c58aaf61b6a4dc8b79a62a248e61d42.jpeg,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
雍翠庭,chinese-cuisine,位於溫泉酒店內，用餐空間開闊明亮，擁有整片落地玻璃，讓客人飽覽青翠宜人的山景。餐廳於2022年迎來新主廚，帶來一系列創新而精美的臺式佳餚，如三杯虎掌南非鮑，鹹香濃郁，令人回味。客人可自選一壺臺灣茶飲。適合與親友規劃半日遊，先在飯店享受溫泉放鬆身心，再到此品嚐美食。,"北投區幽雅路30號 (北投麗禧溫泉酒店), Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/chinese-cuisine,92404e3cdd83441f9496e515bcdb96d9.jpeg,7649c5d6d1ab43c68a584ce68a2d11bc.jpg,3b0bacaafbd64714ac6433f8ce0335d0.jpg,3260fbc5566d497c8f32f44a909b66b0.jpeg,bacc56df0e0a41f98f48ff7a9c7d381e.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Hara Peko,hara-peko,置身洋溢藝術氣息的蝸牛巷，餐廳佈置簡約且溫馨，設有環繞開放式廚房的板前座位。主廚具法餐經驗，加上曾赴日本歷練，菜色融合濃厚的法式和風元素。每月更替的單一菜單中，包含兩至三種主餐肉品供選擇，客人須於預約時選定。為配合餐點風格，酒單以日本九州的清酒為主，亦可自攜酒水，僅收取開瓶費。,"中西區永福路二段81巷13號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/hara-peko,753f332b279e46809b85e8dc0ae4d372.jpeg,dab4c028740b4546865b2633aff447ac.jpg,4438025f711146aea8442b4f94b49d3b.jpg,0c07d3e6d57a45269546b6265ee8270b.jpeg,bf3841908ffd45c29c6472b7b444bbf2.jpeg,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
